Average grade,Hired
63.96310612907088,False
35.189004289270294,False
73.62370262956323,False
90.16294664214948,False
69.63096409734906,False
64.354064801448,False
55.560581855447296,False
55.09262314620552,False
53.0137363357875,False
44.29896812758889,False
45.14846527444769,False
45.656528691352555,False
65.50214493535682,False
74.57640373481034,False
61.886223701476304,False
71.35190473034173,False
61.5540793083935,False
67.56835695922966,False
60.73982907910993,False
52.102842801511194,False
62.1952284252735,False
65.40530220713613,False
31.41215797493772,False
75.48923258462341,False
70.50606354090172,False
68.62157194746118,False
52.48084361209796,False
54.11866245088055,False
67.01701942091316,False
66.82066886029689,False
73.39441003749329,False
41.87663062022518,False
48.90638731189056,False
34.1632351053689,False
58.95868960670842,False
61.512453935274515,False
52.81849464811917,False
71.70077185437322,False
59.467473009347096,False
48.68635208929055,False
71.45530536921437,False
56.25004939806483,False
64.54986629228553,False
52.638096971775624,False
43.937023307511694,False
68.22423859916262,False
84.47261719396724,False
40.47795008415267,False
61.97889404251337,False
74.29524421989743,False
83.55278154277198,False
85.37632813550837,False
70.99880028072427,False
71.0445565819171,False
10.480151266159062,False
68.74750738969527,False
76.08876615296212,False
72.66758385787662,False
60.6645284496272,False
30.65651589729956,False
52.117933675225885,False
65.50102108024697,False
53.03446575833486,False
45.75634933043992,False
55.80138307469655,False
80.48478428209529,False
62.65548983943012,False
46.83788663183134,False
59.67779397688255,False
68.01943523760401,False
49.61494071760906,False
43.944886325278695,False
62.539704414616644,False
48.56782238558758,False
56.179245557988715,False
61.17537449079449,False
62.16500026222498,False
60.60131518475337,False
55.218370014284496,False
55.430445536622926,False
72.11662042193493,False
59.664184717370546,False
51.35793449583542,False
63.129561856826584,False
73.07045879700811,False
76.39977116808235,False
49.07992900162308,False
57.33442514001858,False
42.204219464103105,False
52.01836754607045,False
23.000769839875517,False
61.186291131990465,False
61.279739627533374,False
63.56909209165877,False
67.99512373640665,False
58.672434394526476,False
58.11008176327516,False
68.454842112599,False
69.70845599269002,False
60.54726751895427,False
29.15617950732728,False
38.30062720745501,False
78.22094334223982,False
70.83178731755157,False
45.8026206779105,False
88.74247267015298,False
62.85189156739978,False
64.68869992494317,False
47.95436203906327,False
62.44199503924365,False
77.83091338970517,False
88.61676058097169,False
50.53100450327943,False
57.28637907796011,False
54.24245282791483,False
67.97281200327046,False
58.1959486624487,False
72.0989037735545,False
49.21059552348644,False
65.36751404878885,False
41.715543671866286,False
72.5939019943576,False
56.92099894180026,False
51.179496612620994,False
75.69194875370795,False
74.69758522050347,False
42.47000808545171,False
82.1595594372146,False
52.87674541812856,False
65.1615846989661,False
60.14137800041333,False
69.46499571835827,False
67.67032046941544,False
43.22469619706905,False
58.79911319411926,False
66.31209253064199,False
51.50091151339366,False
64.71098679037074,False
63.9493561872068,False
63.149705399615925,False
66.75305669725297,False
91.85146217723445,False
44.122675694332486,False
27.635022621174237,False
54.38634802781738,False
48.979589900842065,False
58.58211893734669,False
70.00445971938626,False
64.93796469883922,False
40.03997845872361,False
50.192883653201406,False
70.51957689163851,False
60.77159990576537,False
60.57464804495343,False
43.49168431774534,False
38.97111639399631,False
59.99976317999934,False
55.0150853601012,False
53.250906558655274,False
61.03503774424224,False
69.02647473240316,False
65.00449556896724,False
48.99256169538586,False
59.33885199881038,False
44.032703380832544,False
64.98451249725895,False
60.30155916047685,False
63.22410676713791,False
78.22372354355008,False
63.7374771511415,False
64.60125325913145,False
68.54460633251759,False
89.08694590160287,False
78.68720338665398,False
63.89869195035846,False
45.51951888418323,False
53.17100329929506,False
72.75856348073751,False
77.99301380926977,False
73.11025844479173,False
63.66960285263645,False
64.1829122591729,False
60.495503405782486,False
44.97511092711565,False
65.6198322139828,False
43.914748749849394,False
47.8388463079504,False
67.76947721124874,False
58.129638023344555,False
73.11194520140972,False
69.80046709375911,False
51.304797530150225,False
54.6113171683794,False
48.68507926453856,False
63.956213014293255,False
66.67578745016324,False
88.04883096002979,False
55.126193298183146,False
45.36670685324433,False
71.53626159110836,False
90.3389660163018,False
25.554553296438264,False
81.42380659771428,False
48.66500216715289,False
44.02437543809287,False
48.145752201549264,False
64.82794054439505,False
84.650982771037,False
70.48537123593067,False
69.03663442139755,False
30.79187484404021,False
49.4999179108588,False
79.97695436201359,False
47.887762603596734,False
61.22835819468735,False
73.3190548149762,False
75.99603376819675,False
60.54622689187881,False
76.87885006800092,False
68.47745367374564,False
63.34246308753339,False
21.083231135003714,False
68.46036728090218,False
42.9094994809604,False
66.30719527912025,False
58.94006730175659,False
42.70461514984838,False
52.423014460394484,False
37.70377592228944,False
28.792169496234415,False
91.79722722777132,False
28.464761981856395,False
72.27207564993991,False
37.10703909898755,False
51.8046608143738,False
66.14730676593409,False
84.71244006935399,False
56.98676613178682,False
50.18095719517144,False
69.88845652559029,False
85.76860633874585,False
78.89134823419238,False
45.84622094980925,False
44.440360499467715,False
69.39404588474702,False
63.0570969467297,False
78.2726161392398,False
55.844606497819846,False
42.78437198514055,False
73.18224880152809,False
74.79543852405475,False
59.616801728295556,False
75.11891770377922,False
48.51551022646722,False
68.65264892899332,False
75.21032300042909,False
81.1855947604256,False
72.04402639000087,False
34.697181838291684,False
36.62720153040473,False
65.15423338704448,False
43.883611163709105,False
79.64873138509638,False
40.69889218826289,False
59.20553592652897,False
57.98994424712502,False
62.26283831286733,False
65.26301978246457,False
82.63352757125621,False
64.74879402184023,False
69.571895883913,False
79.28134147531667,False
94.4528576603721,False
37.023015624986925,False
74.96413867156683,False
53.76988548707726,False
73.40449874853977,False
54.72935501747692,False
66.71353134207108,False
60.47699404263501,False
71.45747568711272,False
51.77241697609446,False
48.399395234527084,False
62.64593804528323,False
43.11389618495279,False
74.70611828406263,False
39.43211779351658,False
40.714510437742405,False
48.61408117178344,False
62.64274998542938,False
56.26777271940076,False
56.32540410214623,False
62.9663180179337,False
66.36460546542921,False
58.863017621883444,False
87.02400198308112,False
55.753990140481925,False
43.21119672177582,False
69.1280592075789,False
68.26994177450038,False
72.22580663861976,False
50.7289653829864,False
65.0972621931081,False
58.45386850961857,False
46.852901783105835,False
64.07511442759274,False
76.67209851138647,False
59.08970419594547,False
37.77743213676219,False
57.38632239252221,False
80.26214258894325,False
58.00744326801046,False
86.76164893437982,False
86.27680134844668,False
53.20266994171431,False
43.09310993733126,False
35.255232272960285,False
42.34345367661474,False
63.5487580721302,False
34.089153847213126,False
66.44237984434653,False
38.078267911829755,False
76.3905509412133,False
50.901040116532585,False
51.74616482981465,False
77.69232080765163,False
32.07353207633922,False
39.05783533599897,False
61.288722145631326,False
81.78213782677133,False
69.05570640071194,False
67.29358107329972,False
75.50158183947121,False
70.38149506957471,False
60.91400517826774,False
54.67055367562995,False
64.5802337300416,False
79.04284985559562,False
79.06604470918172,False
71.63773730944341,False
46.83180284684458,False
60.08184524971681,False
26.668553916031385,False
78.15014484230397,False
44.28614035129367,False
57.082122954715715,False
59.2461429421288,False
43.37647564137846,False
92.89952282242436,False
70.9600957586139,False
75.72813944061029,False
32.41117395445934,False
54.663891258603606,False
59.07341464159759,False
39.77914166351202,False
29.201557908698113,False
71.87905783261063,False
65.25441988805765,False
62.34183053086405,False
60.93122008880611,False
75.80653198556564,False
77.77089990309439,False
39.84760155681043,False
73.63981817504514,False
56.18497984679104,False
70.50855020774829,False
54.95130546081623,False
35.676424682279986,False
53.02356360552541,False
60.793973931572005,False
50.20165330007446,False
52.14338178238208,False
53.084312313116605,False
58.88484826958064,False
65.77127587109638,True
70.3884955112877,False
41.47092986691777,False
66.37514704793396,False
56.929045373771324,False
59.8805019785197,False
49.735411249097616,False
69.04019360054826,False
48.71533074291054,False
59.942133232287766,False
90.84577829098963,False
80.94314786412141,False
52.903301329749794,False
53.808371351956694,False
64.49380489741071,False
87.50663714578047,False
35.02267430429735,False
48.78898261421658,False
45.32465969692238,False
48.68026903059288,False
61.03550171410205,False
56.02170183780739,False
79.62196334599057,False
78.49020135981415,False
64.06862803819294,False
36.06523357981533,False
62.92467128671004,False
77.1488959468051,False
80.19867722313808,False
62.57101665164222,False
60.50265712991946,False
61.12616965529929,False
68.29614531905459,False
62.54891963539884,False
32.775927139633716,False
55.09267224900232,False
44.81907997863586,False
56.13867800247658,False
71.57121893209998,False
53.994310613521606,False
63.05831491877306,False
71.80287121843082,False
69.65393665771923,False
36.54164685602379,False
62.552723352585126,False
59.97956426346191,False
48.986978954228036,False
64.44438999088183,False
74.50270820113666,False
82.0440659595456,False
60.11030208692393,False
73.1124750436955,False
93.30291845763998,False
100.0,False
65.65211688715257,False
83.69384975347202,False
56.7805766065229,False
79.25691654543765,False
64.29153804926412,False
29.346254698927247,False
63.70130089810512,False
79.45208346977508,False
43.603202284639885,False
50.80582759779596,False
69.27873822436294,False
72.56161807425983,False
29.977175077764034,False
54.6392189823284,False
68.10526320571267,False
64.42963197571918,False
92.74155044132868,False
48.564896525156755,False
53.9025327971373,False
64.11126617099124,False
24.869159538954555,False
56.420362701909724,False
77.34279327966402,False
57.66362191475132,False
60.44742338933451,False
66.4734849768842,False
79.67205367154551,False
29.807642243119016,False
56.99412456670546,False
56.588715478001035,False
67.03626523140649,False
54.92586066126497,False
85.7051563702111,False
61.02505720026711,False
68.82726740118353,False
65.8225956134676,False
75.34252244357153,False
66.53753369013307,False
56.45110250471888,False
38.02720665274898,False
57.20175415448496,False
32.97637243808788,False
50.204794763890554,False
65.98404331640718,False
35.760918152938146,False
51.70868742587723,False
60.583168710787454,False
51.99781320923738,False
32.121007626144944,False
68.07543052025815,False
63.63118337876672,False
75.67443690958721,False
59.99315387372156,False
82.2799041872897,False
66.58311574962644,False
55.306790006520515,False
36.730305927844704,False
54.9327458021785,False
51.3509005535243,False
55.36748968488164,False
57.89002348068554,False
41.332133663736926,False
59.34390364692667,False
56.40383688722896,False
96.90008125070088,False
80.69754981168713,False
60.44970712889871,False
57.785546805102655,False
78.02732943450586,False
72.63520525844214,False
76.38741789462773,False
57.202221274608654,False
79.89028834361525,False
58.163465422257985,False
59.99971269700904,False
62.824520818924,False
84.65236416637957,False
76.32252198463891,False
79.93465668646263,False
63.5649659747444,False
44.77165678821196,False
49.844420595903074,False
51.42571486881717,False
58.074954131837956,False
70.60919885785087,False
62.50296623777957,False
65.55629857569272,False
52.185072519002766,False
62.65665154068239,False
33.47319862050533,False
42.144203994525796,False
58.878863671164204,False
63.494574888147724,False
52.10512192210162,False
54.04021937237746,False
81.56960263983271,False
52.20375709276033,False
56.42647022624241,False
74.40766036314497,False
32.27996908024564,False
67.69990935739956,False
53.09649877084527,False
56.76105909649496,False
56.181379414267,False
25.910797268349512,False
60.29027266712737,False
65.18281488039042,False
61.159738346487295,False
77.7008540216408,False
59.67256645038777,False
72.12493720188577,False
61.66085890230464,False
66.42980491426671,False
56.70052682742872,False
55.982085898422,False
60.82625754598389,False
36.898059267947765,False
83.3652653548004,False
58.938652163909026,False
52.29533888391864,False
47.55925373254467,False
44.83906483064144,False
26.688698321337284,False
46.638535737777566,False
70.95518149527521,False
77.08199201804642,False
63.21169892247774,False
73.63688534982595,False
67.45622399445894,False
54.97704540635187,False
68.01658091911935,False
62.336955466365495,False
51.67812823925808,False
85.22627984174552,False
76.69500718458622,False
45.1317337735164,False
29.1194114986839,False
50.62701272703083,False
81.69303896591778,False
54.305687793964296,False
46.088062528318765,False
80.69525108024474,False
55.01721392025101,False
50.70043213793418,False
52.01660240818117,False
71.32572385030413,False
45.743052524773056,False
71.25732029532026,False
61.284937100314934,False
77.95992699575876,False
65.4237111640456,False
67.90973582015043,False
53.17098805034573,False
47.66220929984724,False
80.20770250980573,False
80.63664238602895,False
68.96990427166172,False
69.52651224000908,False
49.701150631366176,False
38.44903550943195,False
73.90797321795031,False
49.80189289298718,False
67.07860395205992,False
46.36719465536212,False
95.37496636905655,False
56.00008599235102,False
54.431715587172945,False
75.78154048388382,False
90.19499192587625,False
57.877214072967824,False
59.80973032859403,False
78.58931786477687,False
63.759921663749445,False
69.80634459980496,False
64.02351995428467,False
56.93427497550855,False
38.122689771048016,False
48.073907813943286,False
17.565229863987838,False
54.52988967848437,False
51.04521860508593,False
48.80616559873227,False
90.37341520212092,False
61.77851198043713,False
44.56815141370181,False
46.190663032847496,False
78.22588235610348,False
60.03777328583828,False
72.61621697062789,False
42.80812333781677,False
60.14652316871398,False
99.07048984805006,False
37.746724705506345,False
79.84294154314708,False
70.0381625081164,False
51.40110581492335,False
53.263889403140375,False
58.89656000769852,False
30.418726803764716,False
59.913395392490386,False
81.2282702428985,False
71.49364979141362,False
58.56563903316662,False
70.33086690558093,False
91.8509888501723,False
51.422068695113964,False
50.23248976964424,False
33.92802887262511,False
60.06970308950498,False
83.09875617872041,False
68.59546002384138,False
43.56812903820274,False
76.55503150150889,False
38.955155962781454,False
72.61243040152739,False
54.93954861579267,False
67.28960785196453,False
37.14106064292433,False
72.07425771751173,False
61.907840264930584,False
41.12296841205951,False
50.01763235219181,False
78.80529469887414,False
97.40598494554051,False
42.65429374297101,False
57.39352834063573,False
24.46172865079187,False
62.56029739127043,False
55.832589862389405,False
61.668357958630644,False
41.27529516986738,False
93.31857102377172,False
35.03210728870083,False
65.20149673864684,False
82.85557909012321,False
55.3539851897796,False
52.31804829550272,False
55.52960238554163,False
87.27940317257277,False
60.3336195369918,False
77.7971534587917,False
41.47891251384533,False
84.66740253469011,False
64.14213620938023,False
79.02994473400736,False
41.128870171971094,False
69.11013418937466,False
72.56732524670417,False
59.741501947664666,False
63.06632728007777,False
48.79903681498825,False
53.593951458475345,False
41.22202190148266,False
83.67317852440108,False
71.00678376234569,False
48.23984524723965,False
44.247674725615525,False
57.68374190575401,False
41.993202181804755,False
30.813179030829172,False
50.62981885989342,False
62.5965180271275,False
48.36219157290632,False
45.372404962090805,False
61.97131360920179,False
75.00982194236741,False
61.84560736488561,False
70.41280129080253,False
69.2720494808769,False
62.34812325115218,False
40.694495898611066,False
67.58436330762873,False
37.53898772085235,False
57.70841245974864,False
63.57140839354481,False
78.3336941926648,False
39.422669224866155,False
64.02665467503769,False
60.45620514689326,False
35.95965303513043,False
35.3469733963621,False
18.914283523656934,False
51.39684382239389,False
35.951716121241105,False
50.90144798690824,False
62.344832857149974,False
79.26693473121954,False
72.94586292379276,False
77.60826763552882,False
52.84700244753286,False
42.10571491664989,False
64.76877707915251,False
70.96992382118691,False
60.47819722086601,False
49.30707859893782,False
62.56123173194865,False
8.038761688831727,False
53.51172400228891,False
51.184027452686834,False
34.72784258297681,False
60.96227164333565,False
69.305401585192,False
70.2940378235041,False
57.460571010550765,False
41.84800003123924,False
100.0,False
65.1755107014689,False
82.49295855096636,False
48.322145797489824,False
52.45874664015426,False
55.75596148848067,False
47.30119006051352,False
38.498213581468136,False
74.1669385269603,False
54.71036409776449,False
71.35103882433152,False
57.37909125928599,False
74.80748255331405,False
45.7207157986208,False
29.34842532209838,False
65.74469055455259,False
58.504130182635336,False
70.77338438902565,False
61.21926968169099,False
56.31335415860341,False
62.61683011187476,False
39.09346546817752,False
65.86068544616914,False
70.64214667351717,False
81.90532729424599,False
57.746696204589156,False
69.33545394385688,False
57.93892920262102,False
70.3013757757448,False
67.27487077799591,False
23.15432457322958,False
39.44877379839861,False
84.05550228329327,False
37.48332161649698,False
53.797970087306425,False
71.99084604351508,False
42.05490087775393,False
49.46611818419584,False
40.112335919250164,False
17.500989464560377,False
54.55757968206435,False
49.51448432282129,False
60.48333176291808,False
68.68285905907793,False
59.445840348276036,False
60.088961470665765,False
51.72001476793155,False
27.704974927870616,False
70.17610834540966,False
66.45246445919642,False
62.2340734978404,False
46.03591160859396,False
81.43039011384133,False
20.62144043418644,False
53.95217835786233,False
80.46758959385687,False
61.744279970581765,False
77.11594389293522,False
65.72668275105713,False
55.02232083651201,False
40.597356035857516,False
78.8062517487933,False
59.629385248753636,False
48.20218862923155,False
84.33060429709066,False
79.51805134469882,False
70.9583764726595,False
54.990233897283844,False
55.40907942254392,False
32.027913798086495,False
69.22890823993029,False
43.21806566878128,False
73.78517280313791,False
57.69945794279159,False
65.0770307936938,False
54.76653240321948,False
18.959935815450187,False
49.792120819047014,False
70.3410903108668,False
72.0165479608221,False
52.47567913121733,False
60.446514917474815,False
87.42114276588785,False
47.85689355843674,False
62.58904460939495,False
54.20497390524947,False
56.72029420834786,False
67.62810113735782,False
95.4238773493933,False
67.79492925968783,False
73.64818811245814,False
91.63674387233758,False
70.38021860501401,False
71.86971958628,False
66.82739014860044,False
86.92135254284672,False
63.67424567748475,False
68.07704096343632,False
77.22681218736548,False
44.444856395084955,False
77.06458468023294,False
41.60154887226903,False
45.786380202554895,False
62.02218519268084,False
61.03610469576442,False
39.13277727540124,False
59.26988585162837,False
40.035344532268425,False
58.08947851374237,False
56.76154321316458,False
80.16345351208436,False
60.07833453109586,False
31.785662527027068,False
53.71761064610718,False
69.00109924901345,False
73.04730766414345,False
53.85281472336438,False
66.4290953529757,False
52.601792084009936,False
52.76798012468461,False
49.47278633940202,False
64.86801689230312,False
59.16568136787548,False
61.9347565575525,False
70.72156236528285,False
57.9396120931797,False
54.64811123875913,False
42.70504049274335,False
32.19075516255422,False
42.917058861967405,False
65.2758256897356,False
60.38184059292061,False
74.6715891791888,False
76.64097817141038,False
61.949336176244266,False
30.527512853930663,False
59.52543632710542,False
60.53002782932682,False
36.595460189974645,False
71.70276487187178,False
53.20130809390829,False
35.110825568877495,False
67.00348599286424,False
74.39640927448275,False
66.14617002729358,False
57.54910157433299,False
64.104593501103,False
58.44711523977176,False
45.11503120797998,False
63.253478185730316,False
69.52982685670482,False
53.07312098870033,False
47.02009960102229,False
55.94406130408834,False
60.96067704618452,False
78.76134965693689,False
62.98648155769792,False
51.995635719396475,False
50.47352166874863,False
63.12616281975624,False
64.10534834703991,False
41.661002409293985,False
41.30270911774147,False
71.57352674190199,False
43.5717045444386,False
76.39642712581846,False
63.08897525360355,False
44.12279962374136,False
68.75702632652222,False
59.50603430589631,False
45.73170508088936,False
89.57686771152689,False
50.89698245850412,False
66.37798882902757,False
62.59682768281219,False
62.01026521208022,False
64.37549032730331,False
65.09214310201372,False
84.66100409374538,False
64.3482917238219,False
64.77203858299532,False
72.95186579831648,False
71.862950938814,False
46.14569470774749,False
78.80230323801743,False
46.0246110689472,False
64.28183913967405,False
52.75758119789918,False
47.327849510977494,False
62.85458743770124,False
74.41462465838256,False
35.97964456876248,False
71.92421431558525,False
85.42526636198335,False
30.358614421177847,False
57.67377147523843,False
62.05041657901951,False
72.82721641297745,False
63.82794473808279,False
83.92575339215742,False
47.17117805673475,False
61.047257636568034,False
43.080195631864036,False
35.19972456470353,False
60.66195286276871,False
79.84166574565371,False
72.94040347462216,False
49.830748573397585,False
54.68178647983574,False
46.677116813192285,False
51.87326945037059,False
79.16604188476092,False
42.256149241708464,False
77.55169594616893,True
49.67499047278444,False
51.436020921257835,False
74.51316139153268,False
79.64007805629738,False
79.81068103769238,False
62.39660103742399,False
63.818879120113536,False
44.65804710841821,False
60.889049043313484,False
46.519509054532776,False
57.97486046066096,False
63.74895311488844,False
69.37539808951001,False
79.34692460754133,False
80.63042688554204,False
62.480938339918794,False
73.1381003805018,False
56.72320705148115,False
52.44374320910827,False
74.78874862942723,False
82.84163586599576,False
73.05137753116905,False
41.80243374992898,False
68.68725443038534,False
53.72893698511209,False
51.1710611183542,False
63.89151778477538,False
62.40498235735733,False
73.65232030603454,False
39.06345439695811,False
87.36071818136543,True
58.03185102669829,False
38.197133887382336,False
51.386268354635604,False
55.84528817542753,False
65.73273074757495,False
71.97461322953946,False
79.58780997948774,False
65.03508989010109,False
38.65963767990324,False
76.12003067898706,False
55.81119313141791,False
76.40245921842205,False
54.4628580676549,False
41.517014908431975,False
66.8929120875359,False
65.10929667674202,False
35.953340703907585,False
53.40152593049848,False
41.74666580790304,False
30.50565669813314,False
23.629920549583773,False
49.60535400991852,False
70.36766504627151,False
49.22252491467003,False
69.99369611628575,False
36.299324136194926,False
68.95997229836077,False
44.99315122880325,False
65.02011768109793,False
58.597469974285794,False
71.12336013091385,False
64.50661740785739,False
47.864922395668586,False
53.58507841393547,False
30.434941105147427,False
61.13742706994797,False
41.40657951791074,False
65.64736579598646,False
63.01409474284506,False
66.3671335698766,False
77.46402832130863,False
51.5816594210578,False
43.40686058186871,False
46.27320736369376,False
65.83993066357692,False
77.5647559505899,False
38.13678843698529,False
33.38158772717999,False
70.97887827996504,False
31.419728602543763,False
49.43530285152082,False
79.14283360270146,False
56.89399005558696,False
51.42931298721233,False
45.70155425170963,False
67.18527560645084,False
62.186163645243255,False
81.2546781559911,False
76.40451972011186,False
48.15170796588241,False
53.33777340447837,False
49.19905373075197,False
67.45685115406658,False
68.68477157916912,False
67.89497998755525,False
33.74802454974548,False
53.27830558320249,False
82.12436220984942,False
60.631429226592445,False
64.272129559568,False
76.44093767425933,False
83.78454662226224,False
57.934539762125965,False
51.8718957447655,False
60.407492639552665,False
59.44994173247893,False
60.180671157518056,False
89.01668628080095,False
67.35505029952776,False
46.8956267614841,False
18.03995747378353,False
73.2657880365445,False
60.03150565092694,False
64.53136021202808,False
59.5034320280196,False
47.73064889522159,False
58.42290676652246,False
66.28733379542187,False
54.00969955170405,False
62.892907579412004,False
54.20106665778502,False
72.61301431091073,False
55.318998738522396,False
52.7288173574933,False
68.69425352145936,False
85.54752977805096,False
49.9278498361407,False
57.60955602887965,False
78.13795266851542,False
57.95553715207396,False
69.04084713445224,False
37.16376133273755,False
45.28023385584424,False
62.16044418872235,False
66.88451974773511,False
71.2038945813101,False
70.09503728369549,False
60.42282964402217,False
82.95542588653359,False
46.44577470030217,False
64.59569435787171,False
71.12670999155092,False
37.881449403373274,False
69.10599583943929,False
68.14492795656743,False
36.541222424917166,False
56.13804819252167,False
41.185052051922234,False
48.91118785138204,False
39.41329102875426,False
47.56402832113943,False
77.85832890205876,False
67.7157816639016,False
57.32121514942872,False
63.92453806510177,False
54.621094092309555,False
37.27663359863563,False
40.882406708453985,False
77.20630578225348,False
70.37456655219793,False
65.03756268655432,False
100.0,False
72.25117508696971,False
60.997744316772284,False
72.78282699406766,False
64.31685738466693,False
76.42566778772333,False
60.23233840455378,False
80.76550358292008,False
41.48440351267891,False
72.78790077473825,False
83.06753432498917,False
59.97477203647743,False
88.3323515943095,True
71.47843096986801,False
6.488392024066435,False
52.68096292700086,False
45.20663048011613,False
64.34338709847829,False
66.06655078092629,False
43.41907520242299,False
40.03454834030836,False
47.271099192924886,False
66.2082199668261,False
62.14288832842211,False
54.92431428108139,False
52.5352085178299,False
55.28675068563124,False
54.81930774371757,False
74.52648691170799,False
74.34639466134219,False
77.4001174705019,False
34.83914199992333,False
55.49688510642633,False
34.71340212571981,False
60.40294894226178,False
63.081003546420405,False
70.6314993548631,False
44.61940808760304,False
82.35790913000743,False
61.727148998213195,False
91.39800537650825,False
49.29954360911516,False
53.471791340346535,False
70.08093341794995,False
67.28037939169701,False
65.94760183537069,False
74.1445631231091,False
80.06244287749121,False
68.01518439451687,False
42.30561835929748,False
79.95710922338529,False
63.68119083911098,False
60.69092916144387,False
90.2254267867706,False
55.337664600764626,False
64.43080880780705,False
66.93428944836877,False
85.82100333848187,False
57.11916584391454,False
72.2223341367121,False
63.77909767240114,False
59.79457290498664,False
49.80458712547917,False
74.42698538204588,False
75.6562380806174,False
49.23889076412895,False
68.74450427529449,False
56.80469591058596,False
51.545574632148735,False
57.61247007334312,False
62.89709712743591,False
56.346037682470474,False
